workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
mp4-speedup-2x,sweep,4410173.0,4410160,42680000000,42680000000,0,0,26489,0,0,0,1001
mp4-speedup-2x,sweep,10188880.0,10109296,42680000000,42680000000,0,0,25046,0,0,0,2444
mp4-speedup-2x,interpret,,0,6337804000000,6337804000000,0,0,27490,0,0,0,0
mp4-speedup-2x,jit,,5094440,81798815637,42711000000,39087815637,39087815637,0,27490,0,0,0
mp4-speedup-2x,static,,60233000,42711000000,42711000000,0,0,0,0,0,0,27490
mp4-speedup-2x,unbounded min-E2E,,10109296,42680000000,42680000000,0,0,25046,0,0,0,2444
mp4-slowdown-2x,sweep,0.0,0,21306817000000,21306817000000,0,0,27490,0,0,0,0
mp4-slowdown-2x,sweep,1018.0,520,18008493827048,18008493000000,827048,1654096,27489,0,1,0,0
mp4-slowdown-2x,sweep,2352.0,2040,15742037963905,15742027000000,10963905,21927811,27488,0,2,0,0
mp4-slowdown-2x,sweep,4096.0,3744,13392605984302,13392588000000,17984302,35968604,27487,0,3,0,0
mp4-slowdown-2x,sweep,5434.0,5264,11126150121159,11126122000000,28121159,56242319,27486,0,4,0,0
mp4-slowdown-2x,sweep,12553.0,12504,6577331441210,6577261000000,70441210,140882421,27481,0,9,0,0
mp4-slowdown-2x,sweep,16384.0,16264,5102923208655,5102837000000,86208655,172417311,27477,0,13,0,0
mp4-slowdown-2x,sweep,29002.0,28912,2922370496394,2922226000000,144496394,288992788,27465,0,25,0,0
mp4-slowdown-2x,sweep,65536.0,65416,1984042710862,1983732000000,310710862,621421725,27442,0,48,0,0
mp4-slowdown-2x,sweep,67003.0,66984,1960144825542,1959826000000,318825542,637651084,27441,0,49,0,0
mp4-slowdown-2x,sweep,154798.0,154728,1124316970462,1123323000000,993970462,1987940924,27421,0,69,0,0
mp4-slowdown-2x,sweep,262144.0,262064,616015691183,614434000000,1581691183,3163382367,27403,0,87,0,0
mp4-slowdown-2x,sweep,357631.0,357584,342623717942,340439000000,2184717942,4369435885,27379,0,111,0,0
mp4-slowdown-2x,sweep,826236.0,826224,160298346676,155310000000,4988346676,9976693353,27282,0,208,0,0
mp4-slowdown-2x,sweep,1048576.0,1048536,151613646699,145322000000,6291646699,12583293398,27207,0,283,0,0
mp4-slowdown-2x,sweep,1908858.0,1908856,144172529864,142426000000,1746529864,3493059729,27152,0,267,0,71
mp4-slowdown-2x,sweep,4410047.0,4409424,139819000000,139819000000,0,0,26582,0,0,0,908
mp4-slowdown-2x,sweep,10188560.0,10146768,139819000000,139819000000,0,0,25031,0,0,0,2459
mp4-slowdown-2x,interpret,,0,21306817000000,21306817000000,0,0,27490,0,0,0,0
mp4-slowdown-2x,jit,,5094280,178888937523,139833000000,39055937523,39055937523,0,27490,0,0,0
mp4-slowdown-2x,static,,60232840,139833000000,139833000000,0,0,0,0,0,0,27490
mp4-slowdown-2x,unbounded min-E2E,,10146768,139819000000,139819000000,0,0,25031,0,0,0,2459
mp4-mono-audio,sweep,0.0,0,11022313000000,11022313000000,0,0,27490,0,0,0,0
mp4-mono-audio,sweep,1014.0,520,9380302822827,9380302000000,822827,1645654,27489,0,1,0,0
mp4-mono-audio,sweep,2343.0,2040,8201476964149,8201466000000,10964149,21928299,27488,0,2,0,0
mp4-mono-audio,sweep,4096.0,4072,7030217175302,7030199000000,18175302,36350605,27486,0,4,0,0
mp4-mono-audio,sweep,5412.0,5064,5851394440800,5851367000000,27440800,54881600,27486,0,4,0,0
mp4-mono-audio,sweep,12503.0,12360,3612474148718,3612404000000,70148718,140297436,27481,0,9,0,0
mp4-mono-audio,sweep,16384.0,16264,2792898191977,2792812000000,86191977,172383954,27477,0,13,0,0
mp4-mono-audio,sweep,28886.0,28856,1696600251726,1696459000000,141251726,282503453,27464,0,26,0,0
mp4-mono-audio,sweep,65536.0,65520,1121629722045,1121314000000,315722045,631444091,27438,0,52,0,0
mp4-mono-audio,sweep,66735.0,66728,1111364669243,1111046000000,318669243,637338487,27437,0,53,0,0
